Odorscenes,activ 0,activ 1,activ 2,activ 3,activ 4,activ 5,activ 6,activ 7,activ 8,activ 9,activ 10,activ 11,activ 12,activ 13,activ 14,activ 15,activ 16,activ 17,activ 18,activ 19,activ 20,activ 21,activ 22,activ 23,activ 24,activ 25,activ 26,activ 27,activ 28,activ 29,occ 0,occ 1,occ 2,occ 3,occ 4,occ 5,occ 6,occ 7,occ 8,occ 9,occ 10,occ 11,occ 12,occ 13,occ 14,occ 15,occ 16,occ 17,occ 18,occ 19,occ 20,occ 21,occ 22,occ 23,occ 24,occ 25,occ 26,occ 27,occ 28,occ 29,odoAmt 0,odoAmt 1,odoAmt 2,odoAmt 3,odoAmt 4,odoAmt 5,odoAmt 6,odoAmt 7,odoAmt 8,odoAmt 9,odoAmt 10,odoAmt 11,odoAmt 12,odoAmt 13,odoAmt 14,odoAmt 15,odoAmt 16,odoAmt 17,odoAmt 18,odoAmt 19,odoAmt 20,odoAmt 21,odoAmt 22,odoAmt 23,odoAmt 24,odoAmt 25,odoAmt 26,odoAmt 27,odoAmt 28,odoAmt 29
Odorscene14,0.02805670212534491,5.072152852707956e-30,6.509831865424982e-44,4.156736948811914e-15,8.785638203715053e-14,4.149994768618031e-56,7.067092546058316e-12,7.799315984159041e-05,1.1370289092150444e-14,0.019868133226112084,0.0013463041313150398,1.8472095013097695e-14,1.40458295520548e-05,2.258001680262461e-12,6.032883256836693e-56,2.3350244616792868e-23,1.03400428158936e-43,4.675713245834446e-38,1.2408673756296133e-07,0.00026250970363189766,2.0672596047500864e-11,2.2410433931106945e-08,2.1090274467427546e-13,7.649440813761167e-05,4.252765124872658e-13,1.0010423924218004e-15,8.536653400819955e-06,2.615710182989099e-07,1.1713504121067717e-15,1.4400952494101098e-43,0.13406656232926656,4.500837140801035e-09,4.581408551817337e-09,1.0611508063626491e-05,1.5510369467426038e-06,4.886543640554145e-09,1.7648434765684766e-08,0.034573910880332244,4.83723611480871e-09,0.14330198447836096,0.014141745268378216,5.516320129924267e-09,0.0013104166834270877,2.5682746656132675e-07,4.6964031888661885e-09,4.510076897535234e-09,4.50825993113864e-09,9.491020422055036e-09,0.007498720769064486,0.06322535994367855,8.94566843253366e-09,0.0002561999289537695,7.637880138050472e-09,0.007439939429362652,5.251117214091457e-07,4.9176227992115086e-09,0.019317904929532392,5.878435064068591e-06,4.872873298229369e-09,4.500565520954474e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Odorscene15,1.5159536640094953e-31,2.8199151485935986e-09,0.007102261854212352,1.0381314256785176e-18,5.619273151451176e-07,0.0036905195647195864,1.8035369173514357e-22,0.3943871602190354,0.2839125499882362,1.8876481244843693e-20,7.42310185870772e-19,2.7163724848939175e-15,1.1313450127862255e-14,6.348180983618688e-19,0.4391528940782209,1.020553512313457e-14,6.605474383301407e-23,2.002587407940781e-18,1.0107517429486765e-06,3.983295665778859e-14,3.4988905003732345e-10,1.9323212383037267e-32,4.74994222032263e-12,0.00038818829231992513,4.6594870707738804e-07,8.997144587586826e-05,3.567298737793712e-31,5.464112030915231e-17,3.185086668712682e-26,0.4521044112493273,5.001186293105192e-09,2.9317016309287005e-07,0.023229339834753098,5.083288643238722e-09,0.004236210751799233,0.031508645287021624,1.9537975349721995e-08,0.4771504001880626,0.31317773089485273,2.688820172018081e-06,5.003359241478937e-09,6.157275921401761e-06,1.427172039413755e-08,7.276869519550062e-09,0.45670352262574726,1.1543945008890915e-07,5.07106349678175e-09,3.409215041760765e-08,0.00015379135730572057,1.6404307407571036e-08,0.0011331057226819992,5.164403604525993e-09,3.3500584881102503e-06,0.061389771429875714,5.588330576251837e-06,0.0013003897316901819,5.043197581010892e-09,9.143475998185087e-09,5.4956721359000635e-09,0.47655963278614355,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odorscene16,9.5082226386117e-08,4.421679390434481e-15,4.991092763675001e-07,4.6706970871125566e-15,3.502451587145182e-21,0.08785883845436587,1.5433682741198761e-06,0.0004857507589414481,4.052326651103976e-10,0.23214258663337373,4.9298635414200535e-12,1.5680228005014763e-16,2.82091868553747e-19,1.294612184441318e-27,1.8736688004969154e-22,8.79435711273444e-09,1.250107814558549e-13,2.945156541780632e-14,7.790407338625402e-08,5.2342621145151115e-08,0.0004051314690332327,1.3487765082555493e-47,7.455166668049935e-19,5.451117451698295e-32,4.3361121512065515e-13,1.4273645369582598e-18,4.455491158249446e-12,1.0412162094541807e-22,5.162858076127342e-34,1.410064457460389e-15,1.247533660363443e-06,7.670469586125793e-09,0.013058484104704688,2.8800895269388136e-05,2.613795293895097e-07,0.21298824021132878,0.0006760643640882971,0.002167267488869186,2.9363227973699287e-06,0.4140562879566528,7.652784964803164e-09,6.089130570623866e-09,1.775514477219833e-08,6.299811046039186e-09,6.942606503368942e-07,9.814297374487255e-07,6.380860567880598e-09,1.769292526717884e-06,3.7568225528875106e-05,0.0007726854212436203,0.0011611286166994229,6.009981800743886e-09,1.2749774503529046e-07,6.401009856981418e-09,1.0261463058345653e-08,6.349671485209554e-09,1.0079824078740504e-08,3.595891400824627e-06,6.000187705081296e-09,7.580798089463592e-09,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0
Odorscene17,6.047208595175101e-16,1.4575723193494356e-10,5.877723120559444e-13,2.3267244610097628e-12,0.32393972751382794,1.2258637998607625e-08,0.009070345883932155,3.646621435482485e-11,4.326910123792578e-13,8.643731368978458e-05,1.8148949430589453e-12,2.5172941127392123e-12,9.274732727163034e-10,2.600821799117982e-14,4.117379877375178e-12,4.191387367185063e-09,0.4999996328553459,1.4254528927456043e-09,7.099725540208812e-06,2.1718861406613215e-10,7.217913176672614e-14,3.926788005941639e-11,2.1235219484126628e-12,1.967821307477028e-19,5.737264651692435e-14,1.3263703357033721e-09,0.0010621632499677306,2.893443329919392e-13,1.7767638166355353e-08,9.91049600808188e-12,7.00016213215646e-09,8.796513938253766e-09,7.038915636024788e-09,7.097723169012289e-09,0.33634914705854263,6.645657830229702e-08,0.011849068963865192,7.666684606377771e-09,7.033433223412652e-09,0.0001553104353955463,7.080730144261226e-09,7.1020776296105095e-09,1.4430812884740222e-08,7.002986541015464e-09,7.132662273102817e-09,3.19153634729904e-08,0.5000020286622067,1.9011634634489012e-08,1.601246049506341e-05,9.357846238974624e-09,7.007312922379187e-09,7.755850678511559e-09,7.083848190506146e-09,7.000000223221041e-09,7.0058162412377644e-09,1.6586299732071237e-08,0.0016015335341130563,7.0206902014314734e-09,8.879763132354318e-08,7.272405962634012e-09,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,4.0,1.0,0.0
Odorscene18,2.5724747307020014e-06,5.446794660255358e-13,3.0377244167616335e-12,5.616313142173159e-10,7.122176335049921e-15,9.776452568429583e-11,1.1463858981208253e-10,3.056889662956843e-08,6.056222273417295e-07,2.3435183369876173e-11,6.39640150188246e-11,1.1527639093874561e-11,3.922353959718665e-13,9.96726442603917e-06,1.912558985174962e-06,3.2860532747891493e-14,1.449286518945415e-07,2.032523122937215e-09,0.4089637454851324,7.611065493579771e-12,6.881383264143265e-15,6.584635117095952e-17,2.704780611620082e-12,4.583744410019944e-10,0.3416202606245272,0.012443041568951827,2.675083657602129e-09,4.2960444032328666e-10,2.525389887870327e-07,9.585972988353226e-20,6.454353568946868e-06,8.038073662623056e-09,8.120044188949014e-09,1.397623878671927e-08,8.001140651227798e-09,9.354768278657965e-09,9.921597693409553e-09,1.4215694969628622e-07,1.7742900431173449e-06,8.509475152286786e-09,9.096541737372905e-09,8.353966468943156e-09,8.025765083907512e-09,2.148260739982074e-05,4.919589871661103e-06,8.003777549174728e-09,5.055056350372571e-07,2.143714622101216e-08,0.4165163967415902,8.220939824372075e-09,8.00096859151474e-09,8.00002489914244e-09,8.106808047698508e-09,1.2312412147704059e-08,0.352953941711277,0.015911800393987874,2.5386701398575163e-08,1.197903517335266e-08,8.992110861676783e-07,8.000000068920747e-09,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,4.0,0.0
Odorscene19,3.001098784027628e-08,5.63743211201003e-10,6.853071541113613e-11,3.9681112893350387e-22,5.798000738171944e-09,2.699548025559108e-06,1.1136372502927764e-17,4.13157748701009e-17,8.185372596033427e-15,3.907438883977259e-06,1.3555047993984718e-09,4.708770591867077e-15,0.13671715713793128,1.0541134791103246e-05,7.790728316365606e-16,5.990567073098843e-14,6.393266504893965e-10,2.6947325711700027e-05,0.04490864761386768,0.0004805112723792568,6.784681404969184e-10,4.0552073620386987e-13,0.015635965870562648,0.499592293361706,2.428060772164434e-10,1.7676417918231905e-07,3.0211447866092393e-05,1.531270088748466e-23,2.875078488984717e-16,1.795658042485177e-06,3.041678430205599e-06,5.140227291317613e-07,1.650924632480331e-08,9.186327732554307e-09,1.6884867256498983e-05,9.773253294429893e-05,9.161554811695748e-09,9.00035746853908e-09,4.558259427446189e-08,0.00023669694183881242,2.894195082308229e-06,1.232387207506969e-07,0.3505182679952334,0.011183762360826195,1.177691136016988e-08,1.6743234623029266e-08,0.00039370674480592924,0.008846185847196146,0.2402077851378855,0.06237925960750556,2.8143753993192e-06,2.0743532131518874e-06,0.06268910380554413,0.5005681678050166,5.065640361105532e-06,3.929860992575498e-06,0.0035559293893553186,7.286322458073838e-08,1.7249414258555905e-08,4.5921405230337926e-06,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,3.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0
Odorscene20,7.569339474007591e-16,0.010125602936490247,1.6715084115459398e-12,0.0024335041709518616,0.03804222901248514,1.7297114864573863e-12,0.0011772756705026436,6.864080262650074e-18,9.3313915369214e-11,8.386047468213322e-07,0.004875754438771125,5.699283051202475e-16,1.9491795044368855e-05,0.00018273640915899696,0.4101919734178826,8.969366982226835e-10,1.4581168560033356e-10,2.9134339244259362e-15,0.0010003746755514564,1.8177951389389672e-08,0.191625472027057,7.499730956148925e-06,1.0879371580881918e-10,0.0008402974545346862,9.237316335261567e-10,5.512275826942976e-11,0.017593690057445387,1.6627016841239024e-05,0.0026141089010827496,1.6004307551499402e-22,2.1202415081511142e-08,0.030765576185633654,4.25107502311446e-08,0.011672927616679575,0.26774210759600975,6.560788505639361e-06,0.0517046418413804,1.0445670601625103e-08,2.0934109154483415e-07,0.00918792744084182,0.020758128635530164,3.6402964241879603e-06,0.004227816837471815,0.0015324338140679824,0.4399255570045942,0.0008738218747874827,2.3578097239169762e-07,4.41139178573188e-06,0.026846613280135025,6.289791591783446e-06,0.3514518764074671,0.0014405736039857803,7.390675589278992e-07,0.004719827831815484,2.6021499380028e-06,0.00018269658830352142,0.18806719707771194,0.0013968988677164516,0.08679838527216427,1.322378384009858e-08,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,2.0,0.0
Odorscene21,0.49999999666783096,1.8582724808004603e-09,1.12977633807604e-06,2.6345851077461865e-12,2.6842574416554628e-09,9.429839513098887e-09,0.035864816779210495,0.020289311154143987,1.4441139778081603e-12,0.001256964598485412,0.001894338595395152,1.9299268901220924e-11,0.05307732050427226,3.0853827752605634e-12,6.971687761571103e-07,1.4896156182528588e-11,2.3667755026109935e-12,2.237885060695664e-07,0.03516987549121723,6.13475434509085e-10,8.862369460486696e-08,0.2630110981497876,2.2417026242421514e-08,0.013904346913737287,1.5296593620022692e-09,3.68052710817048e-11,3.379722899780994e-12,0.02289707564808459,0.004357582717242667,6.566341857660283e-08,0.50000000339017,1.9122937901213375e-08,4.577446720597492e-06,1.2224108594152348e-08,4.648868662081821e-08,0.0024748409108644076,0.04329082696402363,0.02706700173893267,1.2036356187785461e-08,0.002432969378491667,0.0030683473482007013,1.2262483179758483e-08,0.06284670417269862,1.204789052684983e-08,3.6947422500000124e-06,1.2383079209829215e-08,1.2035576714130384e-08,1.5574568967738506e-06,0.04840933018835411,1.6429043517748623e-08,2.1391821384409922e-07,0.28842859098644413,1.0343992969891481e-07,0.01779150925419977,4.318000690163072e-08,1.4874083281838695e-08,1.2146342581824572e-08,0.029551538420369703,0.005920994683753611,3.112772492925432e-07,2.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,1.0,3.0,2.0,0.0,4.0,0.0,2.0,2.0,0.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0
Odorscene22,5.337166356016847e-12,0.14382290987433835,2.124325543571443e-08,2.1534459257612278e-07,2.9992703525313196e-13,0.03530680605632782,0.00020760513104999467,0.5000036400822562,2.6698055663625343e-08,3.151066141211826e-05,1.9541173870806686e-06,8.60760929704982e-08,0.00021065006310798455,2.147974335043663e-12,2.2914155846476526e-10,0.024895811118796747,2.1799813747287664e-07,1.8069825060807337e-08,0.04215991888011587,2.6670135901148588e-05,3.740590477499688e-09,2.8143274222425366e-11,1.6159143447982145e-09,0.005200384411542401,8.117760136885777e-10,1.689439379962929e-12,0.0018091970052303155,0.0004106780178728478,2.118806010423639e-06,5.3303336002309165e-11,1.4246084577050965e-08,0.17393846644047864,1.2646957402367111e-07,5.47557734073829e-07,1.4646318261217251e-08,0.0517570509370139,0.00037963039032699815,0.5000966929831365,9.077880429630208e-08,7.625928749615113e-05,1.3852798501112522e-05,4.270957220472961e-07,0.0004807365771404816,1.4081089934060235e-08,2.052276560232312e-08,0.030856470924773127,9.887439263022413e-07,1.1187974846802716e-07,0.05145868446967843,0.00010663898291001514,3.812370874561449e-08,1.5550393619717977e-08,2.274437174771665e-08,0.008612075946050991,3.714965917826589e-08,1.4139199811290675e-08,0.0033508223338642863,0.0006586474087925651,1.2592839818816366e-05,1.5091466051832546e-08,3.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,5.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0
Odorscene23,2.545534058330418e-08,1.9752931235438678e-13,0.08286204626415465,1.0934424913464078e-13,1.0574418772947548e-12,1.0882999227060314e-11,1.8869191113949098e-07,9.674264057656018e-06,9.339586737543331e-09,8.20314955335094e-12,1.3399165923580234e-10,5.192283288971435e-10,1.845870875490442e-05,0.00021314600380077192,0.5009768154128335,4.531755490391246e-08,7.505446830510162e-08,8.400721403653994e-12,2.5901889393185547e-06,1.3090272882686892e-14,9.615576892575509e-12,0.576562756235274,0.00011395714035799113,1.0403552926422803e-11,2.0009330543320184e-16,4.835912974866043e-09,0.00046557513043783764,0.3295978086615954,1.8556757899815196e-09,0.00890582999640891,8.636785835431679e-08,1.6209085114263206e-08,0.15266753306826525,1.8530673835867522e-08,1.6729238047476177e-08,1.7396854000288084e-08,2.5198156755489226e-05,5.064060427373929e-05,1.8033960778315471e-07,1.699478402555307e-08,2.029231057450458e-08,2.0935649307746767e-08,3.2267379916759654e-05,0.0004818735968453894,0.5020521729078464,3.177422449588383e-07,8.485166968441029e-06,1.7751684078596764e-08,1.2577598033459152e-05,1.6008571306603014e-08,1.6331698609994013e-08,0.6130943192103839,0.0002322430657988879,1.6400109390568768e-08,1.6006735727228022e-08,6.947962919846406e-08,0.0012611124641399925,0.34214014147260696,1.0103471293691579e-07,0.014560049192068481,2.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,3.0,7.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0
Odorscene24,2.5251822610561905e-05,8.309081885922807e-09,0.0004863670900618088,9.300454948743655e-14,9.13991411303622e-11,6.967952009332807e-08,4.874604275109037e-06,1.182429269514772e-14,1.0240366347247106e-08,7.019792142093362e-18,7.434141397867737e-09,1.0321971457466167e-13,2.432315840758564e-14,1.5726546145759295e-10,0.002147557482988052,2.2841756561632928e-17,2.047709636300455e-06,4.805697387454449e-13,1.907747687842955e-09,1.9551186065256443e-05,1.2795905128394041e-07,0.499983356002462,1.5415220036834396e-13,0.0002809011548677469,9.500960697081776e-10,2.8918141488983077e-12,5.145946019968046e-06,3.032160454674968e-10,5.907260379654183e-05,5.189793598405578e-13,6.967512997632704e-05,1.9591036721978383e-06,0.033184524829413406,1.0538101225583555e-06,2.7662986495262143e-08,0.05561922355441465,0.0002437631638283054,2.3364286164618923e-08,3.7296863853667246e-08,2.030857652437533e-06,0.0002596177894550424,2.015440105827711e-08,2.0002818365315965e-06,2.5768808371010677e-08,0.002922562103266667,2.0549671260687406e-08,1.1273410740429221e-05,2.0348531043324195e-08,3.471252342620152e-05,0.0005678958296247742,1.3159154127163791e-06,0.5000166439976987,0.0006497842537680257,0.002769426192353898,0.028237535833692807,2.118360823022509e-08,0.00019643581722647395,2.522131287140439e-08,0.0004157786247017922,0.0015113169568722914,5.0,0.0,3.0,3.0,3.0,7.0,0.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,0.0,5.0,6.0,0.0,0.0,3.0,3.0,1.0,2.0,1.0,6.0,1.0,4.0
Odorscene25,0.000788917913299203,2.966389692547114e-05,1.1801094779021004e-14,0.00011544502898523269,6.245694698550179e-05,6.231689094851924e-11,1.357594402532635e-18,0.0324034858306838,1.5315277196688194e-09,6.649349540737881e-13,4.2274824606341904e-05,0.05535408435747162,0.007024057548610479,5.212885182166033e-07,1.2442171999742567e-05,9.282388686553547e-11,0.02818305638772412,0.17531997383973608,1.3713608497884614e-23,0.023357686764129346,0.0016028463681751568,0.0834994687464783,6.220890743428213e-11,0.0041449227998871414,9.942605244461948e-07,2.183899001870195e-11,0.018958316518611847,1.3129551203211207e-07,0.4999679963782401,8.411046294310162e-05,0.02429615484507011,0.0013764332465525384,1.167761581102696e-06,0.006629316211225882,0.0070898575122346425,1.3914453974991328e-05,1.2318536931140218e-07,0.16573179488726034,1.637170454328964e-05,9.456438436935399e-07,0.047053917820349345,0.19371892578752878,0.050394127950631,0.0007482141877106677,0.0031473502018360064,1.3414906425818254e-06,0.11796522662657173,0.306678836550882,3.133938050018795e-08,0.12477075936856946,0.03152938511174072,0.18246729635744813,2.4748304511373744e-06,0.044138450548926685,0.00021509040977713727,3.253129549807723e-06,0.11306636525654912,6.743857058582838e-05,0.500032351422703,0.006026693264999695,6.0,2.0,4.0,2.0,1.0,4.0,1.0,3.0,7.0,5.0,0.0,2.0,3.0,4.0,3.0,3.0,2.0,1.0,5.0,2.0,1.0,0.0,2.0,5.0,7.0,4.0,2.0,4.0,2.0,3.0
Odorscene26,0.34741669814452275,9.43372323269154e-08,0.043768102810674746,4.283469144619098e-05,0.4987171356109878,0.5056017159549673,3.380706151624635e-05,0.0009690811434141289,0.0021560638998831655,9.35517919012477e-05,8.213814014296611e-12,0.000601065973410569,0.00020010968695163074,0.08392863094281601,1.3572386192671389e-05,5.994319129123558e-08,0.05132370762404021,0.007561890528738514,0.0004687479673383497,3.936244869194239e-06,0.000593158666369912,0.11180289630476402,0.17683484697715038,0.00025797835246911516,0.008241714333995153,0.027147746051361717,0.3142742237344771,0.09927756280451684,0.005020200905327067,1.3649757729545492e-06,0.3766178653884621,1.127523659900348e-06,0.06782530244488552,0.00019033954262668586,0.5059711100218307,0.5175231298667147,0.00016934824219636414,0.0023118556024603483,0.003976859542823958,0.0003466549205804257,3.042529402903002e-08,0.0015810940506475449,0.00045760997136948045,0.1158025904406387,4.667337729089751e-05,1.068507424713618e-06,0.07416525445599759,0.015872530153395476,0.0007169250663654825,1.5893411913977972e-05,0.0018643514070871337,0.14718515690010742,0.18426370854495672,0.0003414434341536773,0.036080649439922056,0.04644619452868525,0.3358664042812796,0.14041139627913707,0.009684572356385921,2.5808631475580007e-06,4.0,2.0,1.0,4.0,6.0,4.0,2.0,5.0,3.0,2.0,2.0,1.0,0.0,9.0,0.0,3.0,6.0,2.0,5.0,4.0,0.0,0.0,3.0,6.0,7.0,2.0,3.0,6.0,6.0,2.0
Odorscene27,0.004327015877058907,0.21868815210653972,1.4716070551640467e-05,1.8064757119139903e-05,0.45707996609923246,1.6689586822864756e-07,0.0005120456642131836,1.626088194929482e-06,1.4794402859666775e-09,0.05364674054570266,1.4502952089354423e-06,0.000390921686902152,0.0016945237465459824,0.008955128050505632,6.0602737683049404e-05,1.4241104642205526e-08,2.287961520762108e-05,7.605963311584269e-08,0.5000106460080388,0.030621950672049245,0.03404272152626774,4.065078371287414e-09,0.000971123988905246,3.07820403502461e-07,0.0031885237486092084,0.4999959996177361,0.04713604500519152,9.34894833120797e-10,0.0038125777668527763,0.13105318939260016,0.0070511843612495965,0.3495518245939734,0.004371910943123277,0.004111176751615133,0.4626507451878639,0.0005193198956056277,0.000992580034689218,5.488068036127974e-06,9.036017355700563e-08,0.0725897390672384,2.2638830416831415e-05,0.002431503050039694,0.034170831866076314,0.03133312239985841,0.00016817485892845364,3.6067703511929296e-07,3.5845997655360044e-05,2.1953129045426103e-06,0.500306079870818,0.17125262040774034,0.14613700061757948,1.7379518522224952e-07,0.0019252179412858686,3.7080582795759177e-06,0.005694421694429882,0.5000058489869805,0.1678792825843195,4.126433211621623e-08,0.052100844719314456,0.2932810352831879,9.0,4.0,1.0,2.0,5.0,4.0,3.0,3.0,0.0,8.0,3.0,1.0,3.0,5.0,6.0,5.0,8.0,1.0,7.0,4.0,3.0,3.0,3.0,9.0,8.0,5.0,2.0,9.0,6.0,1.0
Odorscene28,0.0447331229156406,1.3432908590258079e-05,0.499999116813522,0.002059760344462323,1.1879149141679867e-08,2.7945591395241357e-07,1.8182288032378453e-08,7.2361137989774634e-09,1.5909299475353898e-05,0.5043827518358409,0.009443284472874668,2.0819203567447826e-09,1.426825553825391e-07,0.378648179864676,0.18804147505967175,0.05770583744315278,3.926856775058446e-05,0.29037474639181027,3.870804012720357e-05,3.4224407520094686e-06,0.0015807626129371614,8.036614758066341e-05,9.051270936895961e-09,0.11407876134028085,0.0037561434389830795,1.1282483520863064e-05,0.0009040282049612398,0.0037122937908358115,3.0002205029658454e-07,3.533778276237455e-05,0.057104259153871316,2.9769629584328196e-05,0.5000038132177803,0.006263803116175716,1.5986029247944802e-07,2.337703347518524e-06,3.0674788612625346e-07,9.518458144433992e-08,7.902032957095305e-05,0.5145367099236298,0.0561402405010289,8.71378257245786e-08,4.778858007024481e-05,0.471062880924422,0.3641655667864977,0.1364943825698919,0.00013872332877814267,0.32111547610937424,0.00047026213699099444,9.255244872695528e-05,0.0036951086898357245,0.0001927016365215642,3.4125794984114903e-07,0.13157695272928283,0.007475521368093926,0.0001000773344145235,0.001889005754492673,0.007775409385777146,2.400199170974941e-06,0.00013242652536577247,5.0,2.0,1.0,4.0,0.0,6.0,3.0,7.0,5.0,4.0,1.0,2.0,4.0,5.0,3.0,7.0,8.0,7.0,12.0,5.0,6.0,3.0,2.0,10.0,12.0,1.0,2.0,11.0,6.0,4.0
